year,band,country,facets,score,question
2015,band_F,Cameroon,Personnel,1.0,
2015,band_F,Central-African-Republic,Personnel,0.0,
2015,band_F,Chad,Personnel,0.0,
2015,band_F,"Congo,-Rep.",Personnel,0.0,
2015,band_F,Democratic-Republic-of-the-Congo,Personnel,0.0,
2015,band_F,"Egypt,-Arab-Rep.",Personnel,0.0,
2015,band_F,Equatorial-Guinea,Personnel,0.0,
2015,band_F,Eritrea,Personnel,0.0,
2015,band_F,Gabon,Personnel,0.0,
2015,band_F,Guinea-Bissau,Personnel,0.0,
2015,band_F,Guinea,Personnel,0.0,
2015,band_F,Iraq,Personnel,1.0,
2015,band_F,Kuwait,Personnel,1.0,
2015,band_F,Libya,Personnel,0.0,
2015,band_F,Mauritania,Personnel,0.0,
2015,band_F,Morocco,Personnel,0.0,
2015,band_F,Myanmar,Personnel,0.0,
2015,band_F,Oman,Personnel,0.0,
2015,band_F,Qatar,Personnel,0.0,
2015,band_F,Somalia,Personnel,0.0,
2015,band_F,South-Sudan,Personnel,0.0,
2015,band_F,Sudan,Personnel,1.0,
2015,band_F,Syrian-Arab-Republic,Personnel,0.0,
2015,band_F,Togo,Personnel,0.0,
2015,band_F,"Yemen,-Rep.",Personnel,0.0,
2015,band_F,Zimbabwe,Personnel,0.0,
2015,band_A,New-Zealand,Personnel,4.0,
2015,band_A,United-Kingdom,Personnel,3.0,
2015,band_B,Australia,Personnel,3.0,
2015,band_B,Belgium,Personnel,2.0,
2015,band_B,Canada,Personnel,3.0,
2015,band_B,Denmark,Personnel,2.0,
2015,band_B,Finland,Personnel,1.0,
2015,band_B,Germany,Personnel,3.0,
2015,band_B,Japan,Personnel,2.0,
2015,band_B,Latvia,Personnel,2.0,
2015,band_B,Netherlands,Personnel,3.0,
2015,band_B,Norway,Personnel,2.0,
2015,band_B,Poland,Personnel,3.0,
2015,band_B,Singapore,Personnel,4.0,
2015,band_B,Sweden,Personnel,1.0,
2015,band_B,Switzerland,Personnel,2.0,
2015,band_B,Taiwan,Personnel,3.0,
2015,band_B,United-States,Personnel,3.0,
2015,band_C,Argentina,Personnel,1.0,
2015,band_C,Austria,Personnel,2.0,
2015,band_C,Bulgaria,Personnel,1.0,
2015,band_C,Croatia,Personnel,2.0,
2015,band_C,Czech-Republic,Personnel,1.0,
2015,band_C,France,Personnel,1.0,
2015,band_C,Georgia,Personnel,2.0,
2015,band_C,Greece,Personnel,2.0,
2015,band_C,Hungary,Personnel,3.0,
2015,band_C,Italy,Personnel,1.0,
2015,band_C,Lithuania,Personnel,2.0,
2015,band_C,Mexico,Personnel,2.0,
2015,band_C,Serbia,Personnel,2.0,
2015,band_C,South-Korea,Personnel,3.0,
2015,band_C,Spain,Personnel,2.0,
2015,band_D,Armenia,Personnel,1.0,
2015,band_D,Bangladesh,Personnel,2.0,
2015,band_D,Benin,Personnel,1.0,
2015,band_D,Bosnia-and-Herzegovina,Personnel,2.0,
2015,band_D,Cape-Verde,Personnel,1.0,
2015,band_D,Ghana,Personnel,1.0,
2015,band_D,India,Personnel,0.0,
2015,band_D,Indonesia,Personnel,0.0,
2015,band_D,Kenya,Personnel,1.0,
2015,band_D,Malaysia,Personnel,2.0,
2015,band_D,Namibia,Personnel,1.0,
2015,band_D,Philippines,Personnel,1.0,
2015,band_D,Portugal,Personnel,2.0,
2015,band_D,Russian-Federation,Personnel,2.0,
2015,band_D,South-Africa,Personnel,1.0,
2015,band_D,Tunisia,Personnel,1.0,
2015,band_D,Turkey,Personnel,1.0,
2015,band_D,Ukraine,Personnel,3.0,
2015,band_E,Afghanistan,Personnel,1.0,
2015,band_E,Azerbaijan,Personnel,0.0,
2015,band_E,Botswana,Personnel,2.0,
2015,band_E,Brazil,Personnel,0.0,
2015,band_E,Burundi,Personnel,1.0,
2015,band_E,China,Personnel,1.0,
2015,band_E,Comoros,Personnel,0.0,
2015,band_E,Ethiopia,Personnel,1.0,
2015,band_E,"Gambia,-The",Personnel,0.0,
2015,band_E,"Iran,-Islamic-Rep.",Personnel,0.0,
2015,band_E,Jordan,Personnel,2.0,
2015,band_E,Lebanon,Personnel,2.0,
2015,band_E,Liberia,Personnel,1.0,
2015,band_E,Madagascar,Personnel,1.0,
2015,band_E,Malawi,Personnel,2.0,
2015,band_E,Mali,Personnel,0.0,
2015,band_E,Mozambique,Personnel,1.0,
2015,band_E,Niger,Personnel,1.0,
2015,band_E,Nigeria,Personnel,1.0,
2015,band_E,Pakistan,Personnel,1.0,
2015,band_E,Republic-of-Cote-d'Ivoire,Personnel,0.0,
2015,band_E,Rwanda,Personnel,1.0,
2015,band_E,Saudi-Arabia,Personnel,0.0,
2015,band_E,Senegal,Personnel,1.0,
2015,band_E,Sierra-Leone,Personnel,1.0,
2015,band_E,Sri-Lanka,Personnel,0.0,
2015,band_E,Swaziland,Personnel,1.0,
2015,band_E,Tanzania,Personnel,1.0,
2015,band_E,Thailand,Personnel,1.0,
2015,band_E,Uganda,Personnel,1.0,
2015,band_E,United-Arab-Emirates,Personnel,0.0,
2015,band_E,Uzbekistan,Personnel,1.0,
2015,band_E,Zambia,Personnel,0.0,
2015,band_F,Algeria,Personnel,0.0,
2015,band_F,Bahrain,Personnel,0.0,
2015,band_F,Burkina-Faso,Personnel,0.0,
2015,band_F,Cambodia,Personnel,0.0,
2015,band_F,Cameroon,Personnel,0.0,
2015,band_F,Central-African-Republic,Personnel,0.0,
2015,band_F,Chad,Personnel,0.0,
2015,band_F,"Congo,-Rep.",Personnel,0.0,
2015,band_F,Democratic-Republic-of-the-Congo,Personnel,0.0,
2015,band_F,"Egypt,-Arab-Rep.",Personnel,0.0,
2015,band_F,Equatorial-Guinea,Personnel,0.0,
2015,band_F,Eritrea,Personnel,0.0,
2015,band_F,Gabon,Personnel,0.0,
2015,band_F,Guinea-Bissau,Personnel,0.0,
2015,band_F,Guinea,Personnel,1.0,
2015,band_F,Iraq,Personnel,0.0,
2015,band_F,Kuwait,Personnel,0.0,
2015,band_F,Libya,Personnel,0.0,
2015,band_F,Mauritania,Personnel,0.0,
2015,band_F,Morocco,Personnel,0.0,
2015,band_F,Myanmar,Personnel,1.0,
2015,band_F,Oman,Personnel,0.0,
2015,band_F,Qatar,Personnel,0.0,
2015,band_F,Somalia,Personnel,0.0,
2015,band_F,South-Sudan,Personnel,1.0,
2015,band_F,Sudan,Personnel,0.0,
2015,band_F,Syrian-Arab-Republic,Personnel,0.0,
2015,band_F,Togo,Personnel,0.0,
2015,band_F,"Yemen,-Rep.",Personnel,0.0,
2015,band_F,Zimbabwe,Personnel,0.0,
2015,band_A,New-Zealand,Personnel,4.0,
2015,band_A,United-Kingdom,Personnel,4.0,
2015,band_B,Australia,Personnel,4.0,
2015,band_B,Belgium,Personnel,4.0,
2015,band_B,Canada,Personnel,4.0,
2015,band_B,Denmark,Personnel,4.0,
2015,band_B,Finland,Personnel,4.0,
2015,band_B,Germany,Personnel,4.0,
2015,band_B,Japan,Personnel,4.0,
2015,band_B,Latvia,Personnel,4.0,
2015,band_B,Netherlands,Personnel,4.0,
2015,band_B,Norway,Personnel,4.0,
2015,band_B,Poland,Personnel,3.0,
2015,band_B,Singapore,Personnel,2.0,
2015,band_B,Sweden,Personnel,4.0,
2015,band_B,Switzerland,Personnel,3.0,
2015,band_B,Taiwan,Personnel,4.0,
2015,band_B,United-States,Personnel,4.0,
2015,band_C,Argentina,Personnel,3.0,
2015,band_C,Austria,Personnel,3.0,
2015,band_C,Bulgaria,Personnel,4.0,
2015,band_C,Croatia,Personnel,4.0,
2015,band_C,Czech-Republic,Personnel,4.0,
2015,band_C,France,Personnel,4.0,
2015,band_C,Georgia,Personnel,4.0,
2015,band_C,Greece,Personnel,4.0,
2015,band_C,Hungary,Personnel,4.0,
2015,band_C,Italy,Personnel,4.0,
2015,band_C,Lithuania,Personnel,4.0,
2015,band_C,Mexico,Personnel,3.0,
2015,band_C,Serbia,Personnel,0.0,
2015,band_C,South-Korea,Personnel,3.0,
2015,band_C,Spain,Personnel,4.0,
2015,band_D,Armenia,Personnel,1.0,
2015,band_D,Bangladesh,Personnel,0.0,
2015,band_D,Benin,Personnel,1.0,
2015,band_D,Bosnia-and-Herzegovina,Personnel,3.0,
2015,band_D,Cape-Verde,Personnel,0.0,
2015,band_D,Ghana,Personnel,0.0,
2015,band_D,India,Personnel,3.0,
2015,band_D,Indonesia,Personnel,0.0,
2015,band_D,Kenya,Personnel,0.0,
2015,band_D,Malaysia,Personnel,2.0,
2015,band_D,Namibia,Personnel,0.0,
2015,band_D,Philippines,Personnel,3.0,
2015,band_D,Portugal,Personnel,3.0,
2015,band_D,Russian-Federation,Personnel,1.0,
2015,band_D,South-Africa,Personnel,4.0,
2015,band_D,Tunisia,Personnel,2.0,
2015,band_D,Turkey,Personnel,4.0,
2015,band_D,Ukraine,Personnel,0.0,
2015,band_E,Afghanistan,Personnel,0.0,
2015,band_E,Azerbaijan,Personnel,0.0,
2015,band_E,Botswana,Personnel,0.0,
2015,band_E,Brazil,Personnel,4.0,
2015,band_E,Burundi,Personnel,1.0,
2015,band_E,China,Personnel,2.0,
2015,band_E,Comoros,Personnel,0.0,
2015,band_E,Ethiopia,Personnel,0.0,
2015,band_E,"Gambia,-The",Personnel,1.0,
2015,band_E,"Iran,-Islamic-Rep.",Personnel,0.0,
2015,band_E,Jordan,Personnel,2.0,
2015,band_E,Lebanon,Personnel,1.0,
2015,band_E,Liberia,Personnel,2.0,
2015,band_E,Madagascar,Personnel,0.0,
2015,band_E,Malawi,Personnel,1.0,
2015,band_E,Mali,Personnel,0.0,
2015,band_E,Mozambique,Personnel,0.0,
2015,band_E,Niger,Personnel,0.0,
2015,band_E,Nigeria,Personnel,1.0,
2015,band_E,Pakistan,Personnel,0.0,
2015,band_E,Republic-of-Cote-d'Ivoire,Personnel,0.0,
2015,band_E,Rwanda,Personnel,0.0,
2015,band_E,Saudi-Arabia,Personnel,0.0,
2015,band_E,Senegal,Personnel,0.0,
2015,band_E,Sierra-Leone,Personnel,2.0,
2015,band_E,Sri-Lanka,Personnel,2.0,
2015,band_E,Swaziland,Personnel,2.0,
2015,band_E,Tanzania,Personnel,1.0,
2015,band_E,Thailand,Personnel,2.0,
2015,band_E,Uganda,Personnel,0.0,
2015,band_E,United-Arab-Emirates,Personnel,0.0,
2015,band_E,Uzbekistan,Personnel,0.0,
2015,band_E,Zambia,Personnel,0.0,
2015,band_F,Algeria,Personnel,0.0,
2015,band_F,Bahrain,Personnel,0.0,
2015,band_F,Burkina-Faso,Personnel,0.0,
2015,band_F,Cambodia,Personnel,0.0,
2015,band_F,Cameroon,Personnel,0.0,
2015,band_F,Central-African-Republic,Personnel,0.0,
2015,band_F,Chad,Personnel,0.0,
2015,band_F,"Congo,-Rep.",Personnel,0.0,
2015,band_F,Democratic-Republic-of-the-Congo,Personnel,0.0,
2015,band_F,"Egypt,-Arab-Rep.",Personnel,0.0,
2015,band_F,Equatorial-Guinea,Personnel,0.0,
2015,band_F,Eritrea,Personnel,0.0,
2015,band_F,Gabon,Personnel,0.0,
2015,band_F,Guinea-Bissau,Personnel,2.0,
2015,band_F,Guinea,Personnel,1.0,
2015,band_F,Iraq,Personnel,0.0,
2015,band_F,Kuwait,Personnel,0.0,
2015,band_F,Libya,Personnel,0.0,
2015,band_F,Mauritania,Personnel,0.0,
2015,band_F,Morocco,Personnel,0.0,
2015,band_F,Myanmar,Personnel,0.0,
2015,band_F,Oman,Personnel,0.0,
2015,band_F,Qatar,Personnel,0.0,
2015,band_F,Somalia,Personnel,0.0,
2015,band_F,South-Sudan,Personnel,0.0,
2015,band_F,Sudan,Personnel,0.0,
2015,band_F,Syrian-Arab-Republic,Personnel,0.0,
2015,band_F,Togo,Personnel,1.0,
2015,band_F,"Yemen,-Rep.",Personnel,0.0,
2015,band_F,Zimbabwe,Personnel,0.0,
2015,band_A,New-Zealand,Personnel,4.0,
2015,band_A,United-Kingdom,Personnel,4.0,
2015,band_B,Australia,Personnel,4.0,
2015,band_B,Belgium,Personnel,4.0,
2015,band_B,Canada,Personnel,3.0,
2015,band_B,Denmark,Personnel,4.0,
2015,band_B,Finland,Personnel,4.0,
2015,band_B,Germany,Personnel,4.0,
2015,band_B,Japan,Personnel,4.0,
2015,band_B,Latvia,Personnel,3.0,
2015,band_B,Netherlands,Personnel,4.0,
2015,band_B,Norway,Personnel,4.0,
2015,band_B,Poland,Personnel,4.0,
2015,band_B,Singapore,Personnel,2.0,
2015,band_B,Sweden,Personnel,3.0,
2015,band_B,Switzerland,Personnel,3.0,
2015,band_B,Taiwan,Personnel,3.0,
2015,band_B,United-States,Personnel,4.0,
2015,band_C,Argentina,Personnel,3.0,
2015,band_C,Austria,Personnel,4.0,
2015,band_C,Bulgaria,Personnel,4.0,
2015,band_C,Croatia,Personnel,3.0,
2015,band_C,Czech-Republic,Personnel,4.0,
2015,band_C,France,Personnel,3.0,
2015,band_C,Georgia,Personnel,4.0,
2015,band_C,Greece,Personnel,4.0,
2015,band_C,Hungary,Personnel,4.0,
2015,band_C,Italy,Personnel,3.0,
2015,band_C,Lithuania,Personnel,3.0,
2015,band_C,Mexico,Personnel,3.0,
2015,band_C,Serbia,Personnel,3.0,
2015,band_C,South-Korea,Personnel,4.0,
2015,band_C,Spain,Personnel,3.0,
2015,band_D,Armenia,Personnel,3.0,
2015,band_D,Bangladesh,Personnel,3.0,
2015,band_D,Benin,Personnel,0.0,
2015,band_D,Bosnia-and-Herzegovina,Personnel,4.0,
2015,band_D,Cape-Verde,Personnel,0.0,
2015,band_D,Ghana,Personnel,1.0,
2015,band_D,India,Personnel,4.0,
2015,band_D,Indonesia,Personnel,4.0,
2015,band_D,Kenya,Personnel,2.0,
2015,band_D,Malaysia,Personnel,4.0,
2015,band_D,Namibia,Personnel,3.0,
2015,band_D,Philippines,Personnel,3.0,
2015,band_D,Portugal,Personnel,3.0,
2015,band_D,Russian-Federation,Personnel,3.0,
2015,band_D,South-Africa,Personnel,3.0,
2015,band_D,Tunisia,Personnel,2.0,
2015,band_D,Turkey,Personnel,2.0,
2015,band_D,Ukraine,Personnel,1.0,
2015,band_E,Afghanistan,Personnel,3.0,
2015,band_E,Azerbaijan,Personnel,0.0,
2015,band_E,Botswana,Personnel,2.0,
2015,band_E,Brazil,Personnel,1.0,
2015,band_E,Burundi,Personnel,4.0,
2015,band_E,China,Personnel,4.0,
2015,band_E,Comoros,Personnel,0.0,
2015,band_E,Ethiopia,Personnel,0.0,
2015,band_E,"Gambia,-The",Personnel,1.0,
2015,band_E,"Iran,-Islamic-Rep.",Personnel,3.0,
2015,band_E,Jordan,Personnel,3.0,
2015,band_E,Lebanon,Personnel,2.0,
2015,band_E,Liberia,Personnel,4.0,
2015,band_E,Madagascar,Personnel,0.0,
2015,band_E,Malawi,Personnel,0.0,
2015,band_E,Mali,Personnel,0.0,
2015,band_E,Mozambique,Personnel,1.0,
2015,band_E,Niger,Personnel,3.0,
2015,band_E,Nigeria,Personnel,1.0,
2015,band_E,Pakistan,Personnel,3.0,
2015,band_E,Republic-of-Cote-d'Ivoire,Personnel,2.0,
2015,band_E,Rwanda,Personnel,1.0,
2015,band_E,Saudi-Arabia,Personnel,2.0,
2015,band_E,Senegal,Personnel,0.0,
2015,band_E,Sierra-Leone,Personnel,1.0,
2015,band_E,Sri-Lanka,Personnel,3.0,
2015,band_E,Swaziland,Personnel,1.0,
2015,band_E,Tanzania,Personnel,0.0,
2015,band_E,Thailand,Personnel,4.0,
2015,band_E,Uganda,Personnel,4.0,
2015,band_E,United-Arab-Emirates,Personnel,3.0,
2015,band_E,Uzbekistan,Personnel,1.0,
2015,band_E,Zambia,Personnel,0.0,
2015,band_F,Algeria,Personnel,0.0,
2015,band_F,Bahrain,Personnel,1.0,
2015,band_F,Burkina-Faso,Personnel,0.0,
2015,band_F,Cambodia,Personnel,0.0,
2015,band_F,Cameroon,Personnel,0.0,
2015,band_F,Central-African-Republic,Personnel,0.0,
2015,band_F,Chad,Personnel,0.0,
2015,band_F,"Congo,-Rep.",Personnel,0.0,
2015,band_F,Democratic-Republic-of-the-Congo,Personnel,0.0,
2015,band_F,"Egypt,-Arab-Rep.",Personnel,0.0,
2015,band_F,Equatorial-Guinea,Personnel,0.0,
2015,band_F,Eritrea,Personnel,0.0,
2015,band_F,Gabon,Personnel,0.0,
2015,band_F,Guinea-Bissau,Personnel,0.0,
2015,band_F,Guinea,Personnel,0.0,
2015,band_F,Iraq,Personnel,0.0,
2015,band_F,Kuwait,Personnel,1.0,
2015,band_F,Libya,Personnel,0.0,
2015,band_F,Mauritania,Personnel,0.0,
2015,band_F,Morocco,Personnel,1.0,
2015,band_F,Myanmar,Personnel,1.0,
2015,band_F,Oman,Personnel,0.0,
2015,band_F,Qatar,Personnel,0.0,
2015,band_F,Somalia,Personnel,1.0,
2015,band_F,South-Sudan,Personnel,0.0,
2015,band_F,Sudan,Personnel,0.0,
2015,band_F,Syrian-Arab-Republic,Personnel,4.0,
2015,band_F,Togo,Personnel,0.0,
2015,band_F,"Yemen,-Rep.",Personnel,0.0,
2015,band_F,Zimbabwe,Personnel,0.0,
2015,band_A,New-Zealand,Personnel,4.0,
2015,band_A,United-Kingdom,Personnel,4.0,
2015,band_B,Australia,Personnel,4.0,
2015,band_B,Belgium,Personnel,3.0,
2015,band_B,Canada,Personnel,4.0,
2015,band_B,Denmark,Personnel,4.0,
2015,band_B,Finland,Personnel,4.0,
2015,band_B,Germany,Personnel,4.0,
2015,band_B,Japan,Personnel,4.0,
2015,band_B,Latvia,Personnel,4.0,
2015,band_B,Netherlands,Personnel,4.0,
2015,band_B,Norway,Personnel,3.0,
2015,band_B,Poland,Personnel,4.0,
2015,band_B,Singapore,Personnel,4.0,
2015,band_B,Sweden,Personnel,3.0,
2015,band_B,Switzerland,Personnel,4.0,
2015,band_B,Taiwan,Personnel,4.0,
2015,band_B,United-States,Personnel,4.0,
2015,band_C,Argentina,Personnel,3.0,
2015,band_C,Austria,Personnel,4.0,
2015,band_C,Bulgaria,Personnel,3.0,
2015,band_C,Croatia,Personnel,3.0,
2015,band_C,Czech-Republic,Personnel,3.0,
2015,band_C,France,Personnel,3.0,
2015,band_C,Georgia,Personnel,3.0,
2015,band_C,Greece,Personnel,4.0,
2015,band_C,Hungary,Personnel,4.0,
2015,band_C,Italy,Personnel,3.0,
2015,band_C,Lithuania,Personnel,4.0,
2015,band_C,Mexico,Personnel,3.0,
2015,band_C,Serbia,Personnel,3.0,
2015,band_C,South-Korea,Personnel,4.0,
2015,band_C,Spain,Personnel,4.0,
2015,band_D,Armenia,Personnel,4.0,
2015,band_D,Bangladesh,Personnel,4.0,
2015,band_D,Benin,Personnel,3.0,
2015,band_D,Bosnia-and-Herzegovina,Personnel,4.0,
2015,band_D,Cape-Verde,Personnel,2.0,
2015,band_D,Ghana,Personnel,3.0,
2015,band_D,India,Personnel,3.0,
2015,band_D,Indonesia,Personnel,2.0,
2015,band_D,Kenya,Personnel,3.0,
2015,band_D,Malaysia,Personnel,3.0,
2015,band_D,Namibia,Personnel,4.0,
2015,band_D,Philippines,Personnel,4.0,
2015,band_D,Portugal,Personnel,3.0,
2015,band_D,Russian-Federation,Personnel,3.0,
2015,band_D,South-Africa,Personnel,3.0,
2015,band_D,Tunisia,Personnel,4.0,
2015,band_D,Turkey,Personnel,4.0,
2015,band_D,Ukraine,Personnel,2.0,
2015,band_E,Afghanistan,Personnel,1.0,
2015,band_E,Azerbaijan,Personnel,2.0,
2015,band_E,Botswana,Personnel,3.0,
2015,band_E,Brazil,Personnel,3.0,
2015,band_E,Burundi,Personnel,3.0,
2015,band_E,China,Personnel,4.0,
2015,band_E,Comoros,Personnel,2.0,
2015,band_E,Ethiopia,Personnel,3.0,
2015,band_E,"Gambia,-The",Personnel,1.0,
2015,band_E,"Iran,-Islamic-Rep.",Personnel,3.0,
2015,band_E,Jordan,Personnel,3.0,
2015,band_E,Lebanon,Personnel,2.0,
2015,band_E,Liberia,Personnel,1.0,
2015,band_E,Madagascar,Personnel,2.0,
2015,band_E,Malawi,Personnel,2.0,
2015,band_E,Mali,Personnel,1.0,
2015,band_E,Mozambique,Personnel,1.0,
2015,band_E,Niger,Personnel,4.0,
2015,band_E,Nigeria,Personnel,1.0,
2015,band_E,Pakistan,Personnel,4.0,
2015,band_E,Republic-of-Cote-d'Ivoire,Personnel,2.0,
2015,band_E,Rwanda,Personnel,3.0,
2015,band_E,Saudi-Arabia,Personnel,3.0,
2015,band_E,Senegal,Personnel,1.0,
2015,band_E,Sierra-Leone,Personnel,1.0,
2015,band_E,Sri-Lanka,Personnel,4.0,
2015,band_E,Swaziland,Personnel,2.0,
2015,band_E,Tanzania,Personnel,2.0,
2015,band_E,Thailand,Personnel,3.0,
2015,band_E,Uganda,Personnel,1.0,
2015,band_E,United-Arab-Emirates,Personnel,4.0,
2015,band_E,Uzbekistan,Personnel,3.0,
2015,band_E,Zambia,Personnel,0.0,
2015,band_F,Algeria,Personnel,2.0,
2015,band_F,Bahrain,Personnel,2.0,
2015,band_F,Burkina-Faso,Personnel,0.0,
2015,band_F,Cambodia,Personnel,0.0,
2015,band_F,Cameroon,Personnel,1.0,
2015,band_F,Central-African-Republic,Personnel,0.0,
2015,band_F,Chad,Personnel,1.0,
2015,band_F,"Congo,-Rep.",Personnel,1.0,
2015,band_F,Democratic-Republic-of-the-Congo,Personnel,2.0,
2015,band_F,"Egypt,-Arab-Rep.",Personnel,2.0,
2015,band_F,Equatorial-Guinea,Personnel,0.0,
2015,band_F,Eritrea,Personnel,0.0,
2015,band_F,Gabon,Personnel,1.0,
2015,band_F,Guinea-Bissau,Personnel,0.0,
2015,band_F,Guinea,Personnel,1.0,
2015,band_F,Iraq,Personnel,1.0,
2015,band_F,Kuwait,Personnel,4.0,
2015,band_F,Libya,Personnel,1.0,
2015,band_F,Mauritania,Personnel,1.0,
2015,band_F,Morocco,Personnel,2.0,
2015,band_F,Myanmar,Personnel,0.0,
2015,band_F,Oman,Personnel,3.0,
2015,band_F,Qatar,Personnel,2.0,
2015,band_F,Somalia,Personnel,1.0,
2015,band_F,South-Sudan,Personnel,1.0,
2015,band_F,Sudan,Personnel,0.0,
2015,band_F,Syrian-Arab-Republic,Personnel,2.0,
2015,band_F,Togo,Personnel,0.0,
2015,band_F,"Yemen,-Rep.",Personnel,1.0,
2015,band_F,Zimbabwe,Personnel,1.0,
2015,band_A,New-Zealand,Personnel,4.0,
2015,band_A,United-Kingdom,Personnel,4.0,
2015,band_B,Australia,Personnel,4.0,
2015,band_B,Belgium,Personnel,3.0,
2015,band_B,Canada,Personnel,4.0,
2015,band_B,Denmark,Personnel,3.0,
2015,band_B,Finland,Personnel,2.0,
2015,band_B,Germany,Personnel,3.0,
2015,band_B,Japan,Personnel,3.0,
2015,band_B,Latvia,Personnel,3.0,
2015,band_B,Netherlands,Personnel,3.0,
2015,band_B,Norway,Personnel,3.0,
2015,band_B,Poland,Personnel,3.0,
2015,band_B,Singapore,Personnel,3.0,
2015,band_B,Sweden,Personnel,4.0,
2015,band_B,Switzerland,Personnel,3.0,
2015,band_B,Taiwan,Personnel,2.0,
2015,band_B,United-States,Personnel,4.0,
2015,band_C,Argentina,Personnel,3.0,
2015,band_C,Austria,Personnel,2.0,
2015,band_C,Bulgaria,Personnel,2.0,
2015,band_C,Croatia,Personnel,2.0,
2015,band_C,Czech-Republic,Personnel,1.0,
2015,band_C,France,Personnel,3.0,
2015,band_C,Georgia,Personnel,4.0,
2015,band_C,Greece,Personnel,3.0,
2015,band_C,Hungary,Personnel,2.0,
2015,band_C,Italy,Personnel,2.0,
2015,band_C,Lithuania,Personnel,3.0,
2015,band_C,Mexico,Personnel,3.0,
2015,band_C,Serbia,Personnel,2.0,
2015,band_C,South-Korea,Personnel,3.0,
2015,band_C,Spain,Personnel,3.0,
2015,band_D,Armenia,Personnel,1.0,
2015,band_D,Bangladesh,Personnel,2.0,
2015,band_D,Benin,Personnel,0.0,
2015,band_D,Bosnia-and-Herzegovina,Personnel,2.0,
2015,band_D,Cape-Verde,Personnel,2.0,
2015,band_D,Ghana,Personnel,3.0,
2015,band_D,India,Personnel,3.0,
2015,band_D,Indonesia,Personnel,1.0,
2015,band_D,Kenya,Personnel,2.0,
2015,band_D,Malaysia,Personnel,2.0,
2015,band_D,Namibia,Personnel,3.0,
2015,band_D,Philippines,Personnel,3.0,
2015,band_D,Portugal,Personnel,2.0,
2015,band_D,Russian-Federation,Personnel,2.0,
2015,band_D,South-Africa,Personnel,2.0,
2015,band_D,Tunisia,Personnel,2.0,
2015,band_D,Turkey,Personnel,3.0,
2015,band_D,Ukraine,Personnel,2.0,
2015,band_E,Afghanistan,Personnel,2.0,
2015,band_E,Azerbaijan,Personnel,1.0,
2015,band_E,Botswana,Personnel,2.0,
2015,band_E,Brazil,Personnel,1.0,
2015,band_E,Burundi,Personnel,1.0,
2015,band_E,China,Personnel,2.0,
2015,band_E,Comoros,Personnel,2.0,
2015,band_E,Ethiopia,Personnel,1.0,
2015,band_E,"Gambia,-The",Personnel,2.0,
2015,band_E,"Iran,-Islamic-Rep.",Personnel,2.0,
2015,band_E,Jordan,Personnel,1.0,
2015,band_E,Lebanon,Personnel,1.0,
2015,band_E,Liberia,Personnel,2.0,
2015,band_E,Madagascar,Personnel,1.0,
2015,band_E,Malawi,Personnel,3.0,
2015,band_E,Mali,Personnel,0.0,
2015,band_E,Mozambique,Personnel,1.0,
2015,band_E,Niger,Personnel,2.0,
2015,band_E,Nigeria,Personnel,2.0,
2015,band_E,Pakistan,Personnel,2.0,
2015,band_E,Republic-of-Cote-d'Ivoire,Personnel,1.0,
2015,band_E,Rwanda,Personnel,2.0,
2015,band_E,Saudi-Arabia,Personnel,1.0,
2015,band_E,Senegal,Personnel,1.0,
2015,band_E,Sierra-Leone,Personnel,2.0,
2015,band_E,Sri-Lanka,Personnel,2.0,
2015,band_E,Swaziland,Personnel,0.0,
2015,band_E,Tanzania,Personnel,1.0,
2015,band_E,Thailand,Personnel,2.0,
2015,band_E,Uganda,Personnel,2.0,
2015,band_E,United-Arab-Emirates,Personnel,2.0,
2015,band_E,Uzbekistan,Personnel,1.0,
2015,band_E,Zambia,Personnel,2.0,
2015,band_F,Algeria,Personnel,1.0,
2015,band_F,Bahrain,Personnel,0.0,
2015,band_F,Burkina-Faso,Personnel,0.0,
2015,band_F,Cambodia,Personnel,1.0,
2015,band_F,Cameroon,Personnel,0.0,
2015,band_F,Central-African-Republic,Personnel,0.0,
